ID,Barcode,ProductName,Category,SearchDate,BranchID,Branch Name,ItemFoundStatus
812,9789777954907,اتعاظ الحنفا (2 مجلد,10022-A History,2025-03-04 14:21:43.493,3,Heliopolis,Found
813,9781649034205,The Mysterious Fayum,10163-E Egypt Essentials,2025-03-04 14:22:23.400,3,Heliopolis,Found
814,9783836599900,Leonardo,10142-E Artists A-Z,2025-03-04 14:23:08.353,3,Heliopolis,Found
815,9789779672311,نوح المذبوح,10046-A Thriller,2025-03-04 14:26:57.740,3,Heliopolis,Found
816,9789778617337,الفارة لارا,10063-CA 6-12 Years,2025-03-04 15:31:00.797,3,Heliopolis,Found
817,6957778973347,Roll Up Musical Inst,10416-Toys,2025-03-04 15:36:13.800,3,Heliopolis,Found
818,9781405291750,Shatter Me,10348-YA Fantasy,2025-03-04 15:41:49.387,3,Heliopolis,Found
819,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 15:42:01.890,3,Heliopolis,Found
820,9781405291774,Ignite Me,,2025-03-04 15:56:24.097,3,Heliopolis,Not Found
821,9789778617337,الفارة لارا,,2025-03-04 15:56:34.530,3,Heliopolis,Not Found
822,9789778617337,الفارة لارا,10063-CA 6-12 Years,2025-03-04 15:56:37.077,3,Heliopolis,Found
823,9789778617337,الفارة لارا,10063-CA 6-12 Years,2025-03-04 15:56:37.103,3,Heliopolis,Found
824,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 15:56:43.007,3,Heliopolis,Found
825,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 15:56:44.280,3,Heliopolis,Found
826,9789778617337,الفارة لارا,10063-CA 6-12 Years,2025-03-04 15:56:45.183,3,Heliopolis,Found
827,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 15:56:46.673,3,Heliopolis,Found
828,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 16:41:46.287,3,Heliopolis,Found
829,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 16:42:47.680,3,Heliopolis,Found
830,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 16:43:02.553,3,Heliopolis,Found
831,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 16:43:02.707,3,Heliopolis,Found
832,9781405291774,Ignite Me,10348-YA Fantasy,2025-03-04 16:43:03.007,3,Heliopolis,Found
833,9789778617337,الفارة لارا,10063-CA 6-12 Years,2025-03-04 16:43:25.447,3,Heliopolis,Found
834,9789777955140,شرق المتوسط,10022-A History,2025-03-04 18:59:10.400,3,Heliopolis,Found
835,9789938241365,عنف الدكتاتورية,10045-A Thought,2025-03-04 21:05:36.353,3,Heliopolis,Found
836,9781439781944,Terrene (Medina Myst,10391-E Journals,2025-03-04 21:31:15.340,3,Heliopolis,Found
837,9781526610348,Goblet of Fire,10348-YA Fantasy,2025-03-04 21:33:09.003,3,Heliopolis,Found
838,9786010043213,كارت بالورد المجفف ص,10076-Cards,2025-03-04 21:34:18.717,3,Heliopolis,Found
839,9781649374042,Fourth Wing,10172-E Fantasy,2025-03-04 21:35:13.530,3,Heliopolis,Found
840,9786338281014,الواقعة الخاصة بأموا,,2025-03-04 21:55:11.320,3,Heliopolis,Not Found
841,9786338281014,الواقعة الخاصة بأموا,,2025-03-04 21:55:33.303,3,Heliopolis,Not Found
842,,الواقعة,,2025-03-04 21:55:53.910,3,Heliopolis,Not Found
843,9789774907814,الفاشوش في حكم قراقو,10022-A History,2025-03-04 21:59:11.980,3,Heliopolis,Found
844,9781526635365,A Court of Silver Fl,10172-E Fantasy,2025-03-04 22:02:31.893,3,Heliopolis,Found
845,9789772211777,العمامة والقبعة,10029-A Modern Fiction,2025-03-04 23:10:26.790,3,Heliopolis,Found
846,9789779613550,الاكتئاب الخفي,10038-A Psychology,2025-03-04 23:28:47.820,3,Heliopolis,Found
847,9786010054813,أم كلثوم,10002-A Arts,2025-03-05 00:03:09.370,3,Heliopolis,Found
848,9781526635365,A Court of Silver Fl,,2025-03-05 01:03:34.417,3,Heliopolis,Not Found
849,9789778800982,أم كلثوم,,2025-03-05 01:03:34.683,3,Heliopolis,Not Found
850,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:37.250,3,Heliopolis,Not Found
851,9789778800982,أم كلثوم,,2025-03-05 02:07:37.870,3,Heliopolis,Not Found
852,9789778800982,أم كلثوم,,2025-03-05 02:07:39.730,3,Heliopolis,Not Found
853,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:40.347,3,Heliopolis,Not Found
854,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:42.227,3,Heliopolis,Not Found
855,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:42.857,3,Heliopolis,Not Found
856,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:44.760,3,Heliopolis,Not Found
857,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:45.827,3,Heliopolis,Not Found
858,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:46.447,3,Heliopolis,Not Found
859,9781526635365,A Court of Silver Fl,,2025-03-05 02:07:48.250,3,Heliopolis,Not Found
860,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:02.573,3,Heliopolis,Not Found
861,9789778800982,أم كلثوم,,2025-03-05 02:08:03.197,3,Heliopolis,Not Found
862,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:05.097,3,Heliopolis,Not Found
863,9789778800982,أم كلثوم,,2025-03-05 02:08:05.837,3,Heliopolis,Not Found
864,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:07.757,3,Heliopolis,Not Found
865,9789778800982,أم كلثوم,,2025-03-05 02:08:12.167,3,Heliopolis,Not Found
866,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:12.810,3,Heliopolis,Not Found
867,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:14.683,3,Heliopolis,Not Found
868,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:15.930,3,Heliopolis,Not Found
869,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:16.547,3,Heliopolis,Not Found
870,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:18.453,3,Heliopolis,Not Found
871,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:19.060,3,Heliopolis,Not Found
872,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:21.230,3,Heliopolis,Not Found
873,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:21.957,3,Heliopolis,Not Found
874,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:23.920,3,Heliopolis,Not Found
875,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:24.533,3,Heliopolis,Not Found
876,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:26.383,3,Heliopolis,Not Found
877,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:27.017,3,Heliopolis,Not Found
878,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:28.893,3,Heliopolis,Not Found
879,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:29.520,3,Heliopolis,Not Found
880,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:31.400,3,Heliopolis,Not Found
881,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:32.053,3,Heliopolis,Not Found
882,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:33.977,3,Heliopolis,Not Found
883,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:34.597,3,Heliopolis,Not Found
884,9781526635365,A Court of Silver Fl,,2025-03-05 02:08:36.510,3,Heliopolis,Not Found
885,9781526635365,A Court of Silver Fl,,2025-03-05 04:16:27.907,3,Heliopolis,Not Found
886,9789778800982,أم كلثوم,,2025-03-05 04:16:28.147,3,Heliopolis,Not Found
887,9781526635365,A Court of Silver Fl,,2025-03-05 06:22:12.490,3,Heliopolis,Not Found
888,9789778800982,أم كلثوم,,2025-03-05 06:22:12.583,3,Heliopolis,Not Found
889,9781526635365,A Court of Silver Fl,,2025-03-05 08:29:53.133,3,Heliopolis,Not Found
890,9789778800982,أم كلثوم,,2025-03-05 08:29:53.483,3,Heliopolis,Not Found
891,9781526635365,A Court of Silver Fl,,2025-03-05 09:29:10.653,3,Heliopolis,Not Found
892,9789778800982,أم كلثوم,,2025-03-05 09:29:10.957,3,Heliopolis,Not Found
893,9789778800982,أم كلثوم,,2025-03-05 10:36:18.437,3,Heliopolis,Not Found
894,9781526635365,A Court of Silver Fl,,2025-03-05 10:36:19.027,3,Heliopolis,Not Found
895,9781781257029,Ego is the Enemy,,2025-03-05 11:40:22.637,3,Heliopolis,Not Found
896,9781781257029,Ego is the Enemy,,2025-03-05 11:40:27.910,3,Heliopolis,Not Found
897,9781781257029,Ego is the Enemy,,2025-03-05 11:40:31.723,3,Heliopolis,Not Found
898,9781786891716,To Sell Is Human,10214-E Personal Growth,2025-03-05 11:44:05.053,3,Heliopolis,Found
899,9786010031142,Small Mugs,10308-Mugs,2025-03-05 11:52:20.747,3,Heliopolis,Found
900,9786010031142,Small Mugs,10308-Mugs,2025-03-05 11:52:40.810,3,Heliopolis,Found
901,97814052917509791039545242,,,2025-03-05 11:53:03.427,3,Heliopolis,Not Found
902,9791039545242,Fruit,10082-CE Baby & Toddler,2025-03-05 11:53:10.960,3,Heliopolis,Found
903,9780141978611,Body Keeps the Score,10237-E Anxiety & Trauma,2025-03-05 12:30:32.297,3,Heliopolis,Found
904,9781035022724,Unstressable,10222-E Positive Psychology,2025-03-05 12:41:58.237,3,Heliopolis,Found
905,The highly sensitive person,,,2025-03-05 12:42:47.570,3,Heliopolis,Not Found
906,9786010033528,Wooden Laptop,10339-Toys & Games,2025-03-05 12:46:10.527,3,Heliopolis,Found
907,9780241257470,Games People Play,10220-E Popular Psychology,2025-03-05 12:51:47.090,3,Heliopolis,Found
908,9780008479176,Why I Love the Fores,10112-CE Storybooks,2025-03-05 12:52:24.950,3,Heliopolis,Found
909,9781848956995,Noisy Farm: My First,10108-CE Sound books(0-3),2025-03-05 12:52:34.977,3,Heliopolis,Found
910,9781837953905,My First Animals,10109-CE Sound books(EY),2025-03-05 12:57:39.240,3,Heliopolis,Found
911,9786010058880,Large Key of Life Le,10312-Notebooks,2025-03-05 13:00:26.113,3,Heliopolis,Found
912,9786010058897,Medium Key of Life L,10312-Notebooks,2025-03-05 13:00:35.850,3,Heliopolis,Found
913,9781802494723,Under the Sea,10082-CE Baby & Toddler,2025-03-05 13:00:45.400,3,Heliopolis,Found
914,9780241342077,Baby Dinosaur,10082-CE Baby & Toddler,2025-03-05 13:03:18.300,3,Heliopolis,Found
915,9780857075154,Sir Lilypad,10112-CE Storybooks,2025-03-05 13:29:56.117,3,Heliopolis,Found
916,9789779500898,The Girl Who Loved t,10112-CE Storybooks,2025-03-05 13:30:14.837,3,Heliopolis,Found
917,9789779500881,A Trip to the Delta,10112-CE Storybooks,2025-03-05 13:30:20.243,3,Heliopolis,Found
918,9781801057509,Air-Dry Cloud Clay F,"10080-CE Art, Craft & Creativity",2025-03-05 13:40:57.013,3,Heliopolis,Found
919,9780066620992,Good to Great,10201-E Management & Leadership,2025-03-05 13:53:40.573,3,Heliopolis,Found
920,6228000201195,White Pottery Lanter,10278-General Gift Accessories,2025-03-05 13:53:45.070,3,Heliopolis,Found
921,9786010061811,Salah ElMur,10142-E Artists A-Z,2025-03-05 13:54:45.637,3,Heliopolis,Found
922,9782376660637,El-Gazzar,10142-E Artists A-Z,2025-03-05 13:55:31.197,3,Heliopolis,Found
923,9783836566612,Gustav Klimt,10142-E Artists A-Z,2025-03-05 13:56:04.670,3,Heliopolis,Found
924,9781982121761,Machiavelli for Wome,10360-E Women & Business,2025-03-05 14:23:02.367,3,Heliopolis,Found
925,9789957391447,الضوء الازرق,10008-A Biograpyhy & Correspondance,2025-03-05 14:25:59.990,3,Heliopolis,Found
926,6224002198037,2ool Aw E3mel Mini,10420-Cards Games,2025-03-05 15:50:08.023,3,Heliopolis,Found
927,6224002198037,2ool Aw E3mel Mini,,2025-03-05 15:52:31.750,3,Heliopolis,Not Found
928,9789957391447,الضوء الازرق,,2025-03-05 15:52:33.200,3,Heliopolis,Not Found
929,9780307474773,Great Tales and Poem,10151-E Classics,2025-03-05 15:59:16.270,3,Heliopolis,Found
930,9798591970215,Blizzy,10092-CE Fiction (MG),2025-03-05 16:28:28.007,3,Heliopolis,Found
931,9780008560065,Big Truck Pups Pictu,10112-CE Storybooks,2025-03-05 16:28:35.153,3,Heliopolis,Found
932,9798591970215,Blizzy,10092-CE Fiction (MG),2025-03-05 16:28:43.060,3,Heliopolis,Found
933,9780008500955,Sea Patrol To The Re,10112-CE Storybooks,2025-03-05 16:28:54.980,3,Heliopolis,Found
934,6224002198037,2ool Aw E3mel Mini,,2025-03-05 16:55:39.520,3,Heliopolis,Not Found
935,9780008500955,Sea Patrol To The Re,,2025-03-05 16:55:39.953,3,Heliopolis,Not Found
936,9780008500955,Sea Patrol To The Re,,2025-03-05 16:55:42.577,3,Heliopolis,Not Found
937,9780008500955,Sea Patrol To The Re,,2025-03-05 16:55:43.160,3,Heliopolis,Not Found
938,9789933167561,الفيل المزعج,10062-CA 3-6 Years,2025-03-05 17:36:33.100,3,Heliopolis,Found
939,9786010032538,Dalia Limited Editio,10072-Calendars & Diaries,2025-03-05 17:44:07.003,3,Heliopolis,Found
940,6224002198037,2ool Aw E3mel Mini,,2025-03-05 17:58:12.287,3,Heliopolis,Not Found
941,9786010032538,Dalia Limited Editio,,2025-03-05 17:58:13.077,3,Heliopolis,Not Found
942,9781649031112,Islamic Cairo in Map,10238-E Travel Guides,2025-03-05 18:36:06.317,3,Heliopolis,Found
943,1203,,,2025-03-05 19:34:28.670,3,Heliopolis,Not Found
944,9781638932468,Haunting Adeline,10226-E Romance,2025-03-05 19:59:07.850,3,Heliopolis,Found
945,9786010020285,Disney Washable Colo,10053-Bags,2025-03-05 20:17:53.993,3,Heliopolis,Found
946,9786010060227,Book Sleeve Sally El,10274-General Book Accessories,2025-03-05 20:19:52.493,3,Heliopolis,Found
947,9786009920338,Peppermint Oil 15 ML,10311-Natural Beauty,2025-03-05 20:19:59.203,3,Heliopolis,Found
948,9786009920338,Peppermint Oil 15 ML,10311-Natural Beauty,2025-03-05 20:20:10.087,3,Heliopolis,Found
949,9786009920338,Peppermint Oil 15 ML,10311-Natural Beauty,2025-03-05 20:20:17.757,3,Heliopolis,Found
950,9786009920338,Peppermint Oil 15 ML,10311-Natural Beauty,2025-03-05 20:20:24.083,3,Heliopolis,Found
951,9786009920338,Peppermint Oil 15 ML,10311-Natural Beauty,2025-03-05 20:20:34.397,3,Heliopolis,Found
952,9786009986344,Pontou Building Bloc,10339-Toys & Games,2025-03-05 20:30:12.657,3,Heliopolis,Found
953,9786010031142,Small Mugs,10308-Mugs,2025-03-05 21:47:04.927,3,Heliopolis,Found
954,9786010031142,Small Mugs,10308-Mugs,2025-03-05 21:47:11.450,3,Heliopolis,Found
955,9786010031142,Small Mugs,10308-Mugs,2025-03-05 21:47:15.610,3,Heliopolis,Found
956,9786010031142,Small Mugs,10308-Mugs,2025-03-05 21:47:30.720,3,Heliopolis,Found
957,9786009986344,Pontou Building Bloc,,2025-03-05 22:10:53.567,3,Heliopolis,Not Found
958,9786010031142,Small Mugs,,2025-03-05 22:10:53.883,3,Heliopolis,Not Found
959,9786010064089,A5 Forest Green Unda,,2025-03-05 22:25:57.970,3,Heliopolis,Not Found
960,9789778800906,مستقبل علم المصريات,,2025-03-05 22:31:31.333,3,Heliopolis,Not Found
961,9789779603148,تاريخ يهود النيل,,2025-03-05 22:45:10.517,3,Heliopolis,Not Found
962,http://https://www.facebook.com/afaqcairo,,,2025-03-05 22:46:49.633,3,Heliopolis,Not Found
963,9789778800760,بحار الحب عند الصوفي,,2025-03-05 22:47:49.707,3,Heliopolis,Not Found
964,9789777653916,معادلة التسويف,,2025-03-05 22:48:05.060,3,Heliopolis,Not Found
965,9786009941200,Lip balm 20 ml,10311-Natural Beauty,2025-03-05 22:59:27.843,3,Heliopolis,Found
966,9786009931845,Oil Serum for Strong,10311-Natural Beauty,2025-03-05 22:59:31.990,3,Heliopolis,Found
967,9786010054813,أم كلثوم,10002-A Arts,2025-03-05 23:05:03.973,3,Heliopolis,Found
968,9789922630861,بوب ارت ام كلثوم,10002-A Arts,2025-03-05 23:05:31.827,3,Heliopolis,Found
969,,ام كلثوم,,2025-03-06 00:15:43.310,3,Heliopolis,Not Found
970,9786009986344,Pontou Building Bloc,,2025-03-06 00:15:43.557,3,Heliopolis,Not Found
971,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:19.950,3,Heliopolis,Not Found
972,,ام كلثوم,,2025-03-06 01:00:21.087,3,Heliopolis,Not Found
973,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:21.627,3,Heliopolis,Not Found
974,,ام كلثوم,,2025-03-06 01:00:23.383,3,Heliopolis,Not Found
975,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:23.997,3,Heliopolis,Not Found
976,,ام كلثوم,,2025-03-06 01:00:25.780,3,Heliopolis,Not Found
977,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:35.477,3,Heliopolis,Not Found
978,,ام كلثوم,,2025-03-06 01:00:36.023,3,Heliopolis,Not Found
979,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:37.817,3,Heliopolis,Not Found
980,,ام كلثوم,,2025-03-06 01:00:38.380,3,Heliopolis,Not Found
981,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:40.307,3,Heliopolis,Not Found
982,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:40.940,3,Heliopolis,Not Found
983,,ام كلثوم,,2025-03-06 01:00:42.743,3,Heliopolis,Not Found
984,,ام كلثوم,,2025-03-06 01:00:43.310,3,Heliopolis,Not Found
985,,ام كلثوم,,2025-03-06 01:00:45.107,3,Heliopolis,Not Found
986,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:45.643,3,Heliopolis,Not Found
987,9786009986344,Pontou Building Bloc,,2025-03-06 01:00:47.173,3,Heliopolis,Not Found
988,,ام كلثوم,,2025-03-06 01:00:47.347,3,Heliopolis,Not Found
989,,ام كلثوم,,2025-03-06 01:00:48.570,3,Heliopolis,Not Found
990,,ام كلثوم,,2025-03-06 01:00:49.020,3,Heliopolis,Not Found
991,,ام كلثوم,,2025-03-06 01:00:50.210,3,Heliopolis,Not Found
992,,ام كلثوم,,2025-03-06 01:00:50.980,3,Heliopolis,Not Found
993,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:10.510,3,Heliopolis,Not Found
994,,ام كلثوم,,2025-03-06 03:08:11.097,3,Heliopolis,Not Found
995,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:12.987,3,Heliopolis,Not Found
996,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:13.603,3,Heliopolis,Not Found
997,,ام كلثوم,,2025-03-06 03:08:14.710,3,Heliopolis,Not Found
998,,ام كلثوم,,2025-03-06 03:08:15.310,3,Heliopolis,Not Found
999,,ام كلثوم,,2025-03-06 03:08:25.533,3,Heliopolis,Not Found
1000,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:26.100,3,Heliopolis,Not Found
1001,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:27.970,3,Heliopolis,Not Found
1002,,ام كلثوم,,2025-03-06 03:08:28.593,3,Heliopolis,Not Found
1003,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:30.387,3,Heliopolis,Not Found
1004,,ام كلثوم,,2025-03-06 03:08:31.010,3,Heliopolis,Not Found
1005,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:32.900,3,Heliopolis,Not Found
1006,,ام كلثوم,,2025-03-06 03:08:33.530,3,Heliopolis,Not Found
1007,,ام كلثوم,,2025-03-06 03:08:35.143,3,Heliopolis,Not Found
1008,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:35.767,3,Heliopolis,Not Found
1009,,ام كلثوم,,2025-03-06 03:08:37.640,3,Heliopolis,Not Found
1010,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:38.273,3,Heliopolis,Not Found
1011,,ام كلثوم,,2025-03-06 03:08:40.150,3,Heliopolis,Not Found
1012,,ام كلثوم,,2025-03-06 03:08:40.777,3,Heliopolis,Not Found
1013,,ام كلثوم,,2025-03-06 03:08:42.653,3,Heliopolis,Not Found
1014,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:43.270,3,Heliopolis,Not Found
1015,,ام كلثوم,,2025-03-06 03:08:45.143,3,Heliopolis,Not Found
1016,,ام كلثوم,,2025-03-06 03:08:45.770,3,Heliopolis,Not Found
1017,,ام كلثوم,,2025-03-06 03:08:47.650,3,Heliopolis,Not Found
1018,9786009986344,Pontou Building Bloc,,2025-03-06 03:08:48.277,3,Heliopolis,Not Found
1019,,ام كلثوم,,2025-03-06 03:08:50.063,3,Heliopolis,Not Found
1020,,ام كلثوم,,2025-03-06 03:08:50.687,3,Heliopolis,Not Found
1021,,ام كلثوم,,2025-03-06 03:08:52.480,3,Heliopolis,Not Found
1022,,ام كلثوم,,2025-03-06 03:08:53.107,3,Heliopolis,Not Found
1023,,ام كلثوم,,2025-03-06 03:08:54.907,3,Heliopolis,Not Found
1024,,ام كلثوم,,2025-03-06 03:08:56.153,3,Heliopolis,Not Found
1025,,ام كلثوم,,2025-03-06 03:08:56.780,3,Heliopolis,Not Found
1026,,ام كلثوم,,2025-03-06 03:08:58.663,3,Heliopolis,Not Found
1027,,ام كلثوم,,2025-03-06 03:08:59.287,3,Heliopolis,Not Found
1028,,ام كلثوم,,2025-03-06 03:09:00.990,3,Heliopolis,Not Found
1029,,ام كلثوم,,2025-03-06 03:09:01.610,3,Heliopolis,Not Found
1030,,ام كلثوم,,2025-03-06 03:09:03.337,3,Heliopolis,Not Found
1031,,ام كلثوم,,2025-03-06 03:09:03.947,3,Heliopolis,Not Found
1032,,ام كلثوم,,2025-03-06 03:09:05.830,3,Heliopolis,Not Found
1033,,ام كلثوم,,2025-03-06 03:09:06.460,3,Heliopolis,Not Found
1034,,ام كلثوم,,2025-03-06 03:09:08.353,3,Heliopolis,Not Found
1035,,ام كلثوم,,2025-03-06 03:09:08.920,3,Heliopolis,Not Found
1036,,ام كلثوم,,2025-03-06 03:09:10.770,3,Heliopolis,Not Found
1037,,ام كلثوم,,2025-03-06 03:09:11.393,3,Heliopolis,Not Found
1038,,ام كلثوم,,2025-03-06 03:09:13.187,3,Heliopolis,Not Found
1039,,ام كلثوم,,2025-03-06 03:09:13.800,3,Heliopolis,Not Found
1040,,ام كلثوم,,2025-03-06 03:09:15.597,3,Heliopolis,Not Found
1041,9789778242430,عندما أقول لا أشعر ب,10033-A Personal Growth,2025-03-06 10:01:36.777,3,Heliopolis,Found
1042,9789779613956,بنات الأمهات النرجسي,10038-A Psychology,2025-03-06 10:01:41.417,3,Heliopolis,Found
1043,9786009986344,Pontou Building Bloc,,2025-03-06 10:23:44.333,3,Heliopolis,Not Found
1044,9786009986344,Pontou Building Bloc,,2025-03-06 10:23:47.680,3,Heliopolis,Not Found
1045,9780575070707,Great Dune Trilogy,10172-E Fantasy,2025-03-06 10:56:54.297,3,Heliopolis,Found
1046,9781804537244,Messi,10110-CE Sports,2025-03-06 13:12:35.763,3,Heliopolis,Found
1047,9781804537244,Messi,10110-CE Sports,2025-03-06 13:12:41.490,3,Heliopolis,Found
1048,9780575070707,Great Dune Trilogy,10172-E Fantasy,2025-03-06 13:12:41.977,3,Heliopolis,Found
1049,9781974734511,"Dragon Ball Super, V",10388-CE Manga (MG),2025-03-06 13:18:10.910,3,Heliopolis,Found
1050,9781974722815,Dragon Ball Super Vo,10388-CE Manga (MG),2025-03-06 13:18:33.690,3,Heliopolis,Found
1051,9781408856772,Harry Potter Box Set,10348-YA Fantasy,2025-03-06 13:19:21.097,3,Heliopolis,Found
1052,9781421554952,Naruto,10390-CE Manga (YR),2025-03-06 13:20:42.200,3,Heliopolis,Found
1053,9781526618214,Order of the Phoenix,10348-YA Fantasy,2025-03-06 13:22:01.687,3,Heliopolis,Found
1054,9781421543062,"Naruto, Vol. 57",10388-CE Manga (MG),2025-03-06 13:22:06.980,3,Heliopolis,Found
1055,9781465493279,LEGO Jurassic World,10393-CE DB,2025-03-06 13:22:56.790,3,Heliopolis,Found
1056,6224002198051,Extreme 2ool aw E3me,10420-Cards Games,2025-03-06 13:25:41.970,3,Heliopolis,Found
1057,https://me-qr.com/ZJ4tVa0X,,,2025-03-06 13:26:20.280,3,Heliopolis,Not Found
1058,9781338252804,Marauder's Map,10090-CE Favourite series(MG),2025-03-06 13:28:01.357,3,Heliopolis,Found
1059,97813382528049781338252804,,,2025-03-06 13:28:05.407,3,Heliopolis,Not Found
1060,9781338252804,Marauder's Map,10090-CE Favourite series(MG),2025-03-06 13:28:13.930,3,Heliopolis,Found
1061,https://www.popupchess.com,,,2025-03-06 13:29:45.310,3,Heliopolis,Not Found
1062,6224002198037,2ool Aw E3mel Mini,10420-Cards Games,2025-03-06 13:29:47.660,3,Heliopolis,Found
1063,6225000441811,2oolameme Original,10420-Cards Games,2025-03-06 13:31:52.910,3,Heliopolis,Found
1064,62250004418116225000441811,,,2025-03-06 13:32:00.343,3,Heliopolis,Not Found
1065,6225000441811,2oolameme Original,10420-Cards Games,2025-03-06 13:32:24.333,3,Heliopolis,Found
1066,9781974722815,Dragon Ball Super Vo,10388-CE Manga (MG),2025-03-06 13:34:03.860,3,Heliopolis,Found
1067,9781421554952,Naruto,10390-CE Manga (YR),2025-03-06 13:34:38.200,3,Heliopolis,Found
1068,6225000441811,2oolameme Original,10420-Cards Games,2025-03-06 13:34:42.767,3,Heliopolis,Found
1069,6225000441811,2oolameme Original,10420-Cards Games,2025-03-06 13:34:49.130,3,Heliopolis,Found
1070,6224002198051,Extreme 2ool aw E3me,10420-Cards Games,2025-03-06 13:35:27.220,3,Heliopolis,Found
1071,https://me-qr.com/ZJ4tVa0X,,,2025-03-06 13:36:03.240,3,Heliopolis,Not Found
1072,6223007322539,Screw Card Game,10420-Cards Games,2025-03-06 13:36:14.737,3,Heliopolis,Found
1073,6223007322539https://me-qr.com/ZJ4tVa0X,,,2025-03-06 13:36:18.783,3,Heliopolis,Not Found
1074,6223007322539,Screw Card Game,10420-Cards Games,2025-03-06 13:36:31.973,3,Heliopolis,Found
1075,https://me-qr.com/ZJ4tVa0X,,,2025-03-06 13:36:48.077,3,Heliopolis,Not Found
1076,6223007323451,Bedoon Kalaam Travel,10420-Cards Games,2025-03-06 13:37:58.873,3,Heliopolis,Found
1077,6223007323451,Bedoon Kalaam Travel,10420-Cards Games,2025-03-06 13:38:04.957,3,Heliopolis,Found
1078,9781612625485,Attack On Titan 9 AO,10370-YA Manga,2025-03-06 13:39:10.303,3,Heliopolis,Found
1079,9781421506289,"Death Note, Vol. 7",10388-CE Manga (MG),2025-03-06 13:39:50.533,3,Heliopolis,Found
1080,9781421502717,Bleach 11,10370-YA Manga,2025-03-06 13:39:59.133,3,Heliopolis,Found
1081,9781421543062,"Naruto, Vol. 57",10388-CE Manga (MG),2025-03-06 13:40:56.103,3,Heliopolis,Found
1082,9781974700523,Demon Slayer (1),10388-CE Manga (MG),2025-03-06 13:43:20.650,3,Heliopolis,Found
1083,9781421592268,"One-Punch Man, Vol.",10370-YA Manga,2025-03-06 13:44:10.223,3,Heliopolis,Found
1084,9781421590424,Tokyo Ghoul Volume 1,10370-YA Manga,2025-03-06 13:45:38.193,3,Heliopolis,Found
1085,9781421590424,Tokyo Ghoul Volume 1,10370-YA Manga,2025-03-06 13:45:44.850,3,Heliopolis,Found
1086,9780141346847,Sea of Monsters,10348-YA Fantasy,2025-03-06 13:49:06.147,3,Heliopolis,Found
1087,9781465493279,LEGO Jurassic World,10393-CE DB,2025-03-06 13:50:45.167,3,Heliopolis,Found
